address,year,day,label
12wA4gd5C37RLaZs1GPMZCghLe7z7Nb2cy,2014,81,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,81,paduaCryptoWall
137EGm5TzBQ78TTbeiiiFmVg9i3zyyUSDB,2014,81,paduaCryptoWall
13A2JgUYZjQ3hBjARAAbWuV5a8MLgww1bS,2014,81,paduaCryptoWall
13UNYcc5JX5cHT9RDyUtnVpxzx5W16f61T,2014,81,paduaCryptoWall
13VWhVtHLHzvB5xUp4Bh79W53QHK6RT7Ff,2014,81,paduaCryptoWall
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,81,paduaCryptoWall
13d3wEoqVFWgHwHyoZhd1gFbL3AoHa252T,2014,81,paduaCryptoWall
13jrytSwQL2xMzW2SoUhDXy6TpqzN2qJe9,2014,81,paduaCryptoWall
13mbWu7gEnXjEzUaxUbnBJAL8crvBuiCqT,2014,81,paduaCryptoWall
13qoMedv4fKQ9bH1fEos2uroAZ2N2Yzkvj,2014,81,paduaCryptoWall
13vrDX1xWw15J4EK4gy272VPbXEt4RHwoU,2014,81,paduaCryptoWall
149VjdhjPXe51JMrvaRY131DEskq7yL9Ac,2014,81,paduaCryptoWall
14VafLxPLPs1SR6sm9rL65fEzSuSKUTS93,2014,81,paduaCryptoWall
14WU3nr5FPNq6cKg5jp8SqnYzU6meB872q,2014,81,paduaCryptoWall
14WrYpn1WdfjxptjCpx72nP22oGbdKmWwT,2014,81,paduaCryptoWall
14b3kdpoDyT4dS9FgePWV1EYBUniLCFcdF,2014,81,paduaCryptoWall
151PbBpKDg2r64akgSaBtzhKJeDG9CTozJ,2014,81,paduaCryptoWall
15RYbY2GUiQY66APVDVvgmCQ4EkXvZXatq,2014,81,paduaCryptoWall
15YMR7pDW4JAPter9wRHaef36uDbsYv8xY,2014,81,paduaCryptoWall
15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,2014,81,paduaCryptoWall
15v2zcSc86fHpv9yVgtmVrxmTrJjrXUy4t,2014,81,paduaCryptoWall
1653meWLzZncoPFqLVpn3XyoiW4izgPtoC,2014,81,paduaCryptoWall
16Do384toh9t5NY6Wibk5JEHExQwK8uTBS,2014,81,paduaCryptoWall
16F8gUg7sYNyN3mNJ2TAFr9rqdpnQwFZph,2014,81,paduaCryptoWall
16hCDHxGUDjmzZXUU9yArCx92HjsAZ8H8H,2014,81,paduaCryptoWall
16sc5WPoj9yE122owqQownvPDxFg9PVJxu,2014,81,paduaCryptoWall
16u1sL2rPkEchNYuGMgLQ51o8P4S4M5LDL,2014,81,paduaCryptoWall
16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,81,paduaCryptoWall
171b5V6axZ1fj8WY2vVkho4j9Fo2bADtN7,2014,81,paduaCryptoWall
1795UTdAra5b5cCMHsU9aT3omLXgLXGFvF,2014,81,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,81,paduaCryptoWall
17AfJWkd1Xn63Zmmcoi6kPcFmxYXkgegyh,2014,81,paduaCryptoWall
17Jzez7VdcWr4xqynF6YnqiKUemyo4j121,2014,81,paduaCryptoWall
17LErkzZZrNAgreNtsj9cE3LHRyeSCdCMq,2014,81,paduaCryptoWall
17Nj1Ya5dFxZ4VY1ZceHd3hfpKS7P9BXfb,2014,81,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,81,paduaCryptoWall
17eSUdVNEJD6j5J9WgcpAt8fxGKXYMMpFz,2014,81,paduaCryptoWall
17uNjwXe6krpgZK99mjgcNWy2oVoFK6fVS,2014,81,paduaCryptoWall
17ujR4mW9sjKE9xPQ83coZ7Uma174CKKjb,2014,81,paduaCryptoWall
17xW1To7e73eEQGJTnc8tsTKGLqCfYoxgj,2014,81,paduaCryptoWall
18FPbzS3a6wP68KfwrYUwy9fUGykvNp6uL,2014,81,paduaCryptoWall
18KLBkQjVjNbNfhNtXuNUBGsbe7bGFgGbp,2014,81,paduaCryptoWall
18VpywdGzkxnamYohrdHixHR7QxfCSSJkR,2014,81,paduaCryptoWall
18W96EqqdfQ7HtAq8Vf5DukUCEJLdF3Fj8,2014,81,paduaCryptoWall
18ghH1AMTuzgaLSsXPRn7pdE6JhT7HpqSn,2014,81,paduaCryptoWall
18qJBHyWmXHAmmZgBFzuuTUEth5AhYPCnc,2014,81,paduaCryptoWall
19DyWHtgLgDKgEeoKjfpCJJ9WU8SQ3gr27,2014,81,paduaCryptoWall
19V4JEhvnSaadow9JBHLN7fVKEunDkES4c,2014,81,paduaCryptoWall
19W5seeQt9WrSK5y6LViYdp7KjT76YZLXp,2014,81,paduaCryptoWall
19sHojzLcp51UGCTEMhjW4jUqp64dhs1dH,2014,81,paduaCryptoWall
19wTCxcDVcyC4oei7aMfG1MFmHD3JCgUF,2014,81,paduaCryptoWall
19z1xBRtaRmLUgVr63LzrkzqHmEyXbNMBn,2014,81,paduaCryptoWall
19zd2MLggi6f1wnPE8xaCVQ5mjcrt2B8Z5,2014,81,paduaCryptoWall
1A8tjo5oMLgJXgWUwLE6gCzxXZdiaK7cNB,2014,81,paduaCryptoWall
1AANhoHmYXe163SChvkuZvv4MmTWqVPCY9,2014,81,paduaCryptoWall
1AD95kMJioEyeKFi2v49CEkEf4XwBt75qj,2014,81,paduaCryptoWall
1ANPKF5wbMqrc79hmszmkUqxQXM99ARqqV,2014,81,paduaCryptoWall
1ANwuvFFCmcqww15Ci7SrTD51cmgYSc8dJ,2014,81,paduaCryptoWall
1AQNnuE5cPZKWUAwXc2Q6DHocg8pJEWi2j,2014,81,paduaCryptoWall
1AW7wsr9iv55hdeeE8PKdD1ia9JviCHAHc,2014,81,paduaCryptoWall
1AXViQzozqQAsSUPYHCWySN1Pht31fZXwM,2014,81,paduaCryptoWall
1AbbNM5Wy1vVeh6XQerN4GHLbfPHGEvyfh,2014,81,paduaCryptoWall
1AoKkHCrzgT2mjaVcqAkhZE3pU6GXZeDkj,2014,81,paduaCryptoWall
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,81,paduaCryptoWall
1AxGYieT4aMw54TMtsMWK4NBC87fXSv2Px,2014,81,paduaCryptoWall
1B9hsRQFS1otT45Kfy6huerXJtonHHL9DK,2014,81,paduaCryptoWall
1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2014,81,paduaCryptoWall
1BYk7kL8L5hXims8pi86hd8ZXGtzBAhxVi,2014,81,paduaCryptoWall
1BZED7EsGSETHZaj9C3Xar59yw9i7qQ4jJ,2014,81,paduaCryptoWall
1BcMTiSN8gr1BG9TSjVvVpSYZeTuVn14bb,2014,81,paduaCryptoWall
1CKasfh8rAywPJPn9TJVzs6K7d7p44UMHK,2014,81,paduaCryptoWall
1CQA5gQjPiZZfb96ApeatadSijJboCxQNB,2014,81,paduaCryptoWall
1Cc1AttnWEnsfqrCBY9KY8wPXkb2eLCNz8,2014,81,paduaCryptoWall
1D92WwRxqPpAJXoyxsa4ZRgq3nAJtXgYyF,2014,81,paduaCryptoWall
1DC8Fr68m7bYkGGjfa6khsaNdfmuWciSx9,2014,81,paduaCryptoWall
1DXBbJdNyLeqzzZMk87VnEREqgYELY1sbp,2014,81,paduaCryptoWall
1E28VdMJWxibfV7R34EseJcqh7WVXF2ks3,2014,81,paduaCryptoWall
1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,2014,81,paduaCryptoWall
1EaoUEnq563QGDqQUfZX4dFmFL21zXPRTr,2014,81,paduaCryptoWall
1EgGU3zVj1ao8qVgMyGKiUKhTTFhNa4sFG,2014,81,paduaCryptoWall
1EmLLj8peW292zR2VvumYPPa9wLcK4CPK1,2014,81,paduaCryptoWall
1ErW3qzKp49nrikmrwTcWT4t7KcDkKGagh,2014,81,paduaCryptoWall
1Es5Dzqa1rPFuKLjh3QBaSb3prXiMFwUPh,2014,81,paduaCryptoWall
1EyeTkE1HyDJ8DuDpGHfa7J7s9oA2CDkLU,2014,81,paduaCryptoWall
1FAB6uvKD9q5MnGm3ta1ERvmeVpYgyNQwj,2014,81,paduaCryptoWall
1FCVZ9z3dVZywPn9vEk6WSixPo5FCdG2Wd,2014,81,paduaCryptoWall
1FGnvfW9Mc3vBZBekE4TXw88eDqfDfNVsm,2014,81,paduaCryptoWall
1FMaHed9MuC8vQNVm6RTYvctNLahVjA8oZ,2014,81,paduaCryptoWall
1FMxx9VWRpfdwevADmjjjubx53yT9ToyYi,2014,81,paduaCryptoWall
1FdB38DrTuUVSvJPJE2Yik8YWRWrJF85mH,2014,81,paduaCryptoWall
1Fp654HhJp71pCwis4MJJXDeBpzTSehYEW,2014,81,paduaCryptoWall
1G9dcLbcD6w3j5g4hJDEBBMUup8dxmGQVa,2014,81,paduaCryptoWall
1GV9AGcVKmAYBvmYyUbw5UB1XVqsbmYXSZ,2014,81,paduaCryptoWall
1Ga5LFMYz983igRWSNbLcBQ9EWg4uPTaCz,2014,81,paduaCryptoWall
1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,2014,81,paduaCryptoWall
1Gehkhrk8cCwUESGGsJw2KLEwzt689BvLd,2014,81,paduaCryptoWall
1GnHDEHVQZfwYEepCHkNLyZH65rsAfpPqV,2014,81,paduaCryptoWall
1Gx122WnxvmY1htLCJLLQbBk2uH7W2SH3x,2014,81,paduaCryptoWall
1GxuirUXmqaorHaWgr8ZJRiNUiADDufPhs,2014,81,paduaCryptoWall
1H5GtUx37VD1CENkPWGDXjyNooLrNTynYT,2014,81,paduaCryptoWall
1H8A8xDHacX65EQ9GkjPjQqPoFMHAYc5Gp,2014,81,paduaCryptoWall
1HCv6TTUMLV3itxzpGeV97BohodswMM48T,2014,81,paduaCryptoWall
1HDbEiVzeeg9HAQ9V6veQC2euQXpLYeJAE,2014,81,paduaCryptoWall
1HNj5T2ez6Ypx5KtXY9tawq96L4tXsHgrC,2014,81,paduaCryptoWall
1Ha3BVKsM16bWjrartXNRp3N91VidNifRT,2014,81,paduaCryptoWall
1Hdzg37giYsErzGeG6vQbpyW59PMJ9NiPV,2014,81,paduaCryptoWall
1Hkm2vdkkfnzCKiy2ktwRYr3uFMRnP9wiw,2014,81,paduaCryptoWall
1Hs5sX7EBD6M6STru6ic23PP9RPuHRrhSt,2014,81,paduaCryptoWall
1HyTkVyv68rBkYozaLLueMNfGebDCpAFVZ,2014,81,paduaCryptoWall
1JCrskYVpB3ipxfbLE4ky6F2KQyBokTjz1,2014,81,paduaCryptoWall
1JD8AnZT6nNhCducq27PZy8udCqaCDeQrY,2014,81,paduaCryptoWall
1JECXabQcW871d9vYRZTnQ6z21RmvELnSZ,2014,81,paduaCryptoWall
1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,2014,81,paduaCryptoWall
1JvxDDjuyHtzEQiUHD1bhGEUaxRNe2CafP,2014,81,paduaCryptoWall
1Jz7Aosfm9VJNK6PLMsihhP2A8pBziGTZh,2014,81,paduaCryptoWall
1JzUjuK1s2uPaLvpPvnZFLg5EY2wr7zETf,2014,81,paduaCryptoWall
1K5qTKV2Dd63yV73uDJUzi7YvFW3g5NSQB,2014,81,paduaCryptoWall
1KVsKqt6uKWzFbnHzmmHYmjsvzft9zSRWw,2014,81,paduaCryptoWall
1KZ71xADMRv4siH4KZJZkBov4vqThrqELF,2014,81,paduaCryptoWall
1KfzuMBewix7JW7JgvYuHdiZiWh5RGcuNZ,2014,81,paduaCryptoWall
1KoNNTLXfnTC4uRu1zj84qTnm7vgV3zih6,2014,81,paduaCryptoWall
1Kqbj9Dejr6SnqER8hcWhkscWpJ3Fynsp2,2014,81,paduaCryptoWall
1KtShe7d37v5S8BCbjKi6tXsRNtKNJHYXB,2014,81,paduaCryptoWall
1Kw9RHVtVEvw5D6aoELKh1QQztQ9hqCoPU,2014,81,paduaCryptoWall
1LAVWRfDG5d7jLAHK5YUJ82jPo525Gtrv,2014,81,paduaCryptoWall
1LEbi3sufoAeNhCULFwZJqKKQRDQXXzgKh,2014,81,paduaCryptoWall
1LFWesCyQsyyxbSpq319PsdNNqN9WXbXoF,2014,81,paduaCryptoWall
1LJYvsZmTgDXBaXbnusQP1bW7FcUWxdhUX,2014,81,paduaCryptoWall
1LQxrQvqyZLLEHwUrJ7jjpZ2nWizB75Ndy,2014,81,paduaCryptoWall
1LUy7mR4BDoxeuga47Nkm8uo98ATHDBPz2,2014,81,paduaCryptoWall
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,81,montrealCryptoLocker
1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,2014,81,paduaCryptoWall
1M3iiEvfRTFGkYKGria5L58uZ32SB827ve,2014,81,paduaCryptoWall
1M7Jao2p2yd8kUinpt9wkEY1FJ4FkoaM1D,2014,81,paduaCryptoWall
1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,2014,81,paduaCryptoWall
1MbiXqv6qS3MHf2hch23ET1azvHTgMnibz,2014,81,paduaCryptoWall
1MeuTCmHfeHHbUXhMbcQtjqgEQcs7itfkz,2014,81,paduaCryptoWall
1MfTd4nWLxsg49DwSU4DSeCaVsw2DZcF4U,2014,81,paduaCryptoWall
1MkmgqFtZiZUxTL9HhycWs1jmAFmSspqpH,2014,81,paduaCryptoWall
1MrMMMYhUWoWrVRZEsrPejGVybUy6sPM6u,2014,81,paduaCryptoWall
1MsCsEPC43GC3j2GA96nV36NysKX747tE,2014,81,paduaCryptoWall
1MwSseYPdkEqKM7LQr3ZmQVyuJf9w9yfEX,2014,81,paduaCryptoWall
1N1ypwrhGS6xxcGRCjCtHHmAYUze4Xeyiw,2014,81,paduaCryptoWall
1N3Ud8jf3rELDkQKpwyW9noY6iDCdaz6ae,2014,81,paduaCryptoWall
1N4eCCKx13otFpXadE2gJLzTJprH44Qg14,2014,81,paduaCryptoWall
1NFi1Ww8Qqg2hu98pdTL8xuwZZYuEPNM69,2014,81,paduaCryptoWall
1NNN4U8WRzkCu5Ce3j2k6HpkXHvDuSQaA8,2014,81,paduaCryptoWall
1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,2014,81,paduaCryptoWall
1NeDMJA8pzwyUHvdBfNdT3xw39RRsCMXi4,2014,81,paduaCryptoWall
1NgKMFRtnpoHFmPyjQyqHQdYMWK7hsWNPG,2014,81,paduaCryptoWall
1NjqPPyUDJBhia9Mv4rRFSZWjDyhmdnbmZ,2014,81,paduaCryptoWall
1NkVrmuGBSEFioLnbSoFanUVYjmBuetU1X,2014,81,paduaCryptoWall
1NpctH7TZy9vk1AcJ3NrmTTs5xCbM5hrXv,2014,81,paduaCryptoWall
1P2EzsXZzNDtDwTT4o3kkxj8wGbsrDK81r,2014,81,paduaCryptoWall
1P5bSkdDZn6yZphQYZEdqC9CzoF5m7nQrU,2014,81,paduaCryptoWall
1P5uM5a24mtFqgXbaQBNgfCkyFzQ8uF1oW,2014,81,paduaCryptoWall
1PEprKepa2LGxhUjFiEnAnNKnK2SisS4vU,2014,81,paduaCryptoWall
1PWaLWxWSyGaq1vdGUkBQZtMBrW1FhXt4u,2014,81,paduaCryptoWall
1PahY8x3BXFJMfBhWmUpLofFMNReAoQUWh,2014,81,paduaCryptoWall
1Pge7gKopZvR313Sejz3itX2EQYCupp5EJ,2014,81,paduaCryptoWall
1PhdfEd2zGrxdX5FKVkXZHvEt4MpKgH6wY,2014,81,paduaCryptoWall
1PizT5zsVoP2FcQQpqjKgf8n2JSc9wNXqC,2014,81,paduaCryptoWall
1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2014,81,paduaCryptoWall
1PwTxZ6kdWxDzD7MNJwyM4LYtoSHUpAM54,2014,81,paduaCryptoWall
1PymHLgR54ZfzQa1T9UWhCv8GJArSvyct9,2014,81,paduaCryptoWall
1Pzsf5TiGMm1yF4XGetURfSNPeGmdDNXww,2014,81,paduaCryptoWall
1QAVNzfCo61YFbHHUcjSc8uNuVDKa9DeUK,2014,81,paduaCryptoWall
1QjV3kZto5sDu4xBMzJ86GNUgtgRkHeEM,2014,81,paduaCryptoWall
1SuUDL78YmvBrguukegJY358GaYZHdDAW,2014,81,paduaCryptoWall
1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2014,81,paduaCryptoWall
1ZWA1QKzye45KzjTLRzfrMYCMLN2Q3D4Y,2014,81,paduaCryptoWall
1fzocc2YmWY9aegv5KaoH6JpFJM6tuBR7,2014,81,paduaCryptoWall
12XM4kFYktoa8wT8ADTh6oWwbYqpz9cCsv,2014,82,paduaCryptoWall
12hS1osQSpcagq3fSAphSPUp6qLVC3yBew,2014,82,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,82,paduaCryptoWall
137EGm5TzBQ78TTbeiiiFmVg9i3zyyUSDB,2014,82,paduaCryptoWall
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,82,paduaCryptoWall
13wwCHD1be3zDY6aPr6oet45cPGbvdZv1M,2014,82,paduaCryptoWall
14HB8hPMMS9TLoRw2uUHG9Fa1zNUiTuSa8,2014,82,paduaCryptoWall
14VAGq62MUrJEaGvTP1MQ1hshyrX2bjvVi,2014,82,paduaCryptoWall
15Q5DrfJuFFwwwzMT1YDdFyS9wTZEZY1DA,2014,82,paduaCryptoWall
15bYDT3eXaWk5ZKHiNVBRkZcyDg8DLCXLU,2014,82,paduaCryptoWall
15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,2014,82,paduaCryptoWall
15gE9rH2QrAZBBTNe4xDaNXEkaQeyypcrj,2014,82,paduaCryptoWall
16F8gUg7sYNyN3mNJ2TAFr9rqdpnQwFZph,2014,82,paduaCryptoWall
16dN3XhaTejyZFy4hWompK2x8de2T46wA8,2014,82,paduaCryptoWall
16hCDHxGUDjmzZXUU9yArCx92HjsAZ8H8H,2014,82,paduaCryptoWall
16svogvc76RctHk5sz4p6ky9KbzJ8ettxk,2014,82,paduaCryptoWall
171b5V6axZ1fj8WY2vVkho4j9Fo2bADtN7,2014,82,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,82,paduaCryptoWall
17YDQvSe3cwseGKiLT7hwV3J6kQKjKuZDo,2014,82,paduaCryptoWall
18FhsHUYvXbGETLzbfoMQoUAYcPdYsETK6,2014,82,paduaCryptoWall
18qJBHyWmXHAmmZgBFzuuTUEth5AhYPCnc,2014,82,paduaCryptoWall
18wekdvxWzW2g3323ttr3yRA61HJDnPaEs,2014,82,paduaCryptoWall
19DyWHtgLgDKgEeoKjfpCJJ9WU8SQ3gr27,2014,82,paduaCryptoWall
1A7re1RgkN4YAPM5PhbpXXLg8jHrd6W8Xm,2014,82,paduaCryptoWall
1ALsN45XVsF67HfL6WbGbPKsTq1RriRd8F,2014,82,paduaCryptoWall
1AQNnuE5cPZKWUAwXc2Q6DHocg8pJEWi2j,2014,82,paduaCryptoWall
1AQg1r4evYZzKL68LRH7Nw1Qwex59aWPCB,2014,82,paduaCryptoWall
1AW7wsr9iv55hdeeE8PKdD1ia9JviCHAHc,2014,82,paduaCryptoWall
1AdkCmGUJ3rfiGhSfNbseQnY7Aq5EgvT11,2014,82,paduaCryptoWall
1Am5xkMtiVQPqjtyn6rTWKHzyzXeBR4m4E,2014,82,paduaCryptoWall
1BGQ1GmsUSjNVLUpcr9oSq8bRkwkFwAnHQ,2014,82,paduaCryptoWall
1BLWdieJGgs2fHagPrTPjg3PHTCnwG1oFG,2014,82,paduaCryptoWall
1BYk7kL8L5hXims8pi86hd8ZXGtzBAhxVi,2014,82,paduaCryptoWall
1Ba8WCCpYiiUMk2K4krcJX3K8PsJM1QVFP,2014,82,paduaCryptoWall
1BmFxvrqL77Q6F8EjFTHw5iQrNHuQdEidm,2014,82,paduaCryptoWall
1BmiQdpo6nEibS6nDmA3PB7UsGZDwY3sXW,2014,82,paduaCryptoWall
1BsLM169Fq7k2pCePzvbD9Y4eKPPnaBCUA,2014,82,paduaCryptoWall
1C1eQfZRPSw4eEKiFtYTYkaLU2o7zM95mb,2014,82,paduaCryptoWall
1CXpi5uSKVnXnf3EdGxXgGyUFSyghnacH1,2014,82,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,82,paduaCryptoWall
1DHrMdxu5EcwGBKCKwuEEgSeMudModWdGu,2014,82,paduaCryptoWall
1EPe7MwjM33voudD5gr3SAbjwW75WFwxpP,2014,82,paduaCryptoWall
1Em4ZbqenwtUmD1o3nhXvLU9Ky7skZx5M8,2014,82,paduaCryptoWall
1Es5Dzqa1rPFuKLjh3QBaSb3prXiMFwUPh,2014,82,paduaCryptoWall
1EvuLivVMv6o8QNf6kEsPRWAjcseiWrExq,2014,82,paduaCryptoWall
1ExD4vpSvsLBf5ZMpvEBSDkh9oLEP2njev,2014,82,paduaCryptoWall
1FdB38DrTuUVSvJPJE2Yik8YWRWrJF85mH,2014,82,paduaCryptoWall
1FufAPJgs53eH3qaBFz6y2b2TA7HFAQAoV,2014,82,paduaCryptoWall
1Fw7VwKo2uBJmUEHmTvzqEvjZoQCaa9y1k,2014,82,paduaCryptoWall
1G39J1sN6BuCkMRDydduuSKBgyAsysqfog,2014,82,paduaCryptoWall
1GRs7cyMsbTh3wdngBu9dACyHd1NS6T35U,2014,82,paduaCryptoWall
1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,2014,82,paduaCryptoWall
1GdUdKb2VruwyTjN1ytbDfZMjce4zHmewn,2014,82,paduaCryptoWall
1GinrABK4MQS2hsCXSHeiUJVsziQpv6EBx,2014,82,paduaCryptoWall
1Ha3BVKsM16bWjrartXNRp3N91VidNifRT,2014,82,paduaCryptoWall
1Hdzg37giYsErzGeG6vQbpyW59PMJ9NiPV,2014,82,paduaCryptoWall
1HizJDBN2wive9UaGPy4m94MjhAEmyyDCp,2014,82,paduaCryptoWall
1HtPgu6eZjyfYyEbJm9Uzttsaqc19kgX1t,2014,82,paduaCryptoWall
1HyTkVyv68rBkYozaLLueMNfGebDCpAFVZ,2014,82,paduaCryptoWall
1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,2014,82,paduaCryptoWall
1KKCjTM2qYXYXUH7zoinDxhiv4Xv5bTdKC,2014,82,paduaCryptoWall
1KoNNTLXfnTC4uRu1zj84qTnm7vgV3zih6,2014,82,paduaCryptoWall
1LFWesCyQsyyxbSpq319PsdNNqN9WXbXoF,2014,82,paduaCryptoWall
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,82,montrealCryptoLocker
1LadJCTaxJb7VF5FZTDg8uaHjVQVfpcNNZ,2014,82,paduaCryptoWall
1LnywDQQJTw6su2EHQsBtssiKmU9G9m1hr,2014,82,paduaCryptoWall
1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,2014,82,paduaCryptoWall
1MWgrJvgPXETEm3HrWa4ZRQXeHFiXzd8oB,2014,82,paduaCryptoWall
1MrSZWCkNsrVHYhP6pJvtUkintSBJXuAnw,2014,82,paduaCryptoWall
1MsCCDVYWK4ADGpSceLWi7g18pzByceDTR,2014,82,paduaCryptoWall
1MsCsEPC43GC3j2GA96nV36NysKX747tE,2014,82,paduaCryptoWall
1N1ypwrhGS6xxcGRCjCtHHmAYUze4Xeyiw,2014,82,paduaCryptoWall
1NNN4U8WRzkCu5Ce3j2k6HpkXHvDuSQaA8,2014,82,paduaCryptoWall
1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,2014,82,paduaCryptoWall
1NbKJx4nPWQBLS59VzsZx1ndVBsYnqwFXM,2014,82,paduaCryptoWall
1NfPWzyxtJPeRJDpW1exs1gfuGPcVWCmun,2014,82,paduaCryptoWall
1P9S1C7fHdJLEZXxfPxzz4baDrgGhdC1oz,2014,82,paduaCryptoWall
1PNkbz22YtP89xkTZeQRw621nUHkv2BTb5,2014,82,paduaCryptoWall
1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2014,82,paduaCryptoWall
1PymHLgR54ZfzQa1T9UWhCv8GJArSvyct9,2014,82,paduaCryptoWall
1doC4F2ajXjBoTAQaYck2UPYVSwck5iLd,2014,82,paduaCryptoWall
1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,2014,82,paduaCryptoWall
1uKGjVGEuphWzu3Q6i2cRiJ4p78xFkxaS,2014,82,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,83,paduaCryptoWall
12HsTzen9s5G1YkrdHK3CnVGCE3KLMAjbV,2014,83,paduaCryptoWall
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2014,83,montrealCryptoLocker
12wA4gd5C37RLaZs1GPMZCghLe7z7Nb2cy,2014,83,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,83,paduaCryptoWall
131BvuXYikWVvgpaxkVm468Mfa6qThD1jE,2014,83,paduaCryptoWall
131m9VRZw8Pr1oYYx5CoDCXBsSLm9jm95m,2014,83,paduaCryptoWall
134NJM29kdxqr3udZvQEB145ZDtBp9tVEo,2014,83,paduaCryptoWall
13LARc9nuJmuA6rVU7ZaeJxPaeZXrDWnfb,2014,83,paduaCryptoWall
13W8HHwqdedWzqsHZHsmwTBjiX1dgP7VBx,2014,83,paduaCryptoWall
13XZNvSfhPHAvD15o7xY5a5UTdDnKMTfAf,2014,83,paduaCryptoWall
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,83,paduaCryptoWall
13d3wEoqVFWgHwHyoZhd1gFbL3AoHa252T,2014,83,paduaCryptoWall
13pZW7Zb19A4eqaG6f7UhKdddXLZaBEdcD,2014,83,paduaCryptoWall
13qoMedv4fKQ9bH1fEos2uroAZ2N2Yzkvj,2014,83,paduaCryptoWall
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,2014,83,paduaCryptoWall
14Cs35NjioVQR8R2M46MfgzGCX7L1AgHjv,2014,83,paduaCryptoWall
14VafLxPLPs1SR6sm9rL65fEzSuSKUTS93,2014,83,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,83,paduaCryptoWall
15AiEmAh87BnU78BcJjdqTKuZmf4uAu9Su,2014,83,paduaCryptoWall
15bYDT3eXaWk5ZKHiNVBRkZcyDg8DLCXLU,2014,83,paduaCryptoWall
15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,2014,83,paduaCryptoWall
15eLo9kNsZfgYbYujEgZ69rwU6k7ZfYmGd,2014,83,paduaCryptoWall
15pRBmtRBQHGegeVnniNLasumPML7q75Li,2014,83,paduaCryptoWall
15s4VyuVEfZXhay2cGhVq8FxzGpDMpJdje,2014,83,paduaCryptoWall
16BecRfB3iyFP7rE4CKVSyxXQ2WebuxzuM,2014,83,paduaCryptoWall
16hCDHxGUDjmzZXUU9yArCx92HjsAZ8H8H,2014,83,paduaCryptoWall
16u1sL2rPkEchNYuGMgLQ51o8P4S4M5LDL,2014,83,paduaCryptoWall
16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,83,paduaCryptoWall
171b5V6axZ1fj8WY2vVkho4j9Fo2bADtN7,2014,83,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,83,paduaCryptoWall
17KXRSZA53TGiyuCrR45Frdo4hyUKpvksf,2014,83,paduaCryptoWall
17iBXLyYJNaHYwDa8FtvBWANhWiZuhiFvK,2014,83,paduaCryptoWall
1896nv73MLBX75jPFJF1x1yCFgRAU1Qyyq,2014,83,paduaCryptoWall
18FhsHUYvXbGETLzbfoMQoUAYcPdYsETK6,2014,83,paduaCryptoWall
18G6U6ooYTzRosUGdAJVDizNXSZ3RweUPv,2014,83,paduaCryptoWall
